,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,61.9,,,,65.0,,63.41
1,66.67,65.38,66.67,66.67,66.67,63.43,66.67,64.38
2,,0.0,,,,,,0.0
3,100.0,65.23,100.0,100.0,100.0,65.0,100.0,65.11
4,,,,,,0.0,,0.0
5,75.0,65.26,75.0,75.0,75.0,64.21,75.0,64.71
