,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,60.12,,,,61.2,,60.69
1,,68.15,,,,69.89,,69.05
2,,46.41,,,,45.66,,46.0
3,,61.21,,,,63.93,,62.64
4,100.0,51.64,100.0,100.0,100.0,55.26,100.0,53.64
5,,58.84,,,,65.14,,62.07
6,50.0,59.76,50.0,50.0,50.0,62.13,50.0,61.07
7,,58.06,,,,66.39,,62.17
8,66.67,58.6,66.67,66.67,66.67,61.11,66.67,59.94
