,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.88,44.67,0.0
1,OTHER,32.35,50.0,0.0
2,NATIVE-AM,0.0,60.0,0.0
3,HISP-LT,16.67,51.61,0.0
4,ASIA-PI,0.0,42.86,0.0
5,WHITE,57.14,61.9,0.0
6,BLACK,49.92,65.25,0.0
