PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
88888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CA,2759.0,0.0,96.0,99.0,0.0,11.0,8.0,0.0,1.0,2.0,0.0,33.0,25.0,0.0,8.0,10.0,0.0,1115.0,1065.0,1.0,127.0,158.0
EL,4073.0,1.0,123.0,134.0,0.0,19.0,19.0,0.0,3.0,1.0,1.0,52.0,41.0,0.0,23.0,11.0,1.0,1585.0,1483.0,0.0,294.0,282.0
GM,1571.0,0.0,69.0,48.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,2.0,1.0,1.0,546.0,484.0,1.0,247.0,152.0
HA,2595.0,0.0,80.0,95.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,24.0,17.0,0.0,7.0,4.0,1.0,902.0,853.0,1.0,332.0,257.0
L9,2485.0,1.0,65.0,78.0,0.0,9.0,8.0,0.0,3.0,0.0,0.0,16.0,14.0,0.0,13.0,7.0,2.0,1036.0,1020.0,0.0,114.0,99.0
MG,2855.0,1.0,73.0,87.0,0.0,12.0,14.0,0.0,1.0,0.0,0.0,26.0,28.0,1.0,17.0,9.0,1.0,1254.0,1150.0,1.0,85.0,95.0
PV,1095.0,0.0,41.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,492.0,462.0,0.0,31.0,22.0
SK,908.0,2.0,24.0,21.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,6.0,1.0,326.0,295.0,0.0,126.0,90.0
U9,1528.0,2.0,48.0,51.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,7.0,5.0,0.0,7.0,5.0,1.0,676.0,620.0,0.0,52.0,43.0
VP,735.0,0.0,24.0,23.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,267.0,238.0,0.0,89.0,80.0
WA,2784.0,1.0,115.0,97.0,0.0,16.0,9.0,0.0,2.0,3.0,0.0,30.0,22.0,0.0,14.0,5.0,1.0,962.0,878.0,0.0,342.0,287.0
WH,1332.0,0.0,46.0,34.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,0.0,0.0,521.0,497.0,0.0,117.0,93.0
TOTAL,24722.0,8.0,804.0,809.0,0.0,96.0,89.0,0.0,14.0,10.0,1.0,204.0,166.0,1.0,103.0,60.0,10.0,9683.0,9046.0,4.0,1956.0,1658.0
