,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,50.0,56.84,50.0,50.0,50.0,63.13,50.0,60.25
1,0.0,45.03,0.0,0.0,0.0,53.06,0.0,49.8
2,,56.68,,,,56.5,,56.58
3,0.0,59.89,0.0,0.0,0.0,62.03,0.0,60.98
4,,64.05,,,,68.96,,66.62
5,25.0,52.89,25.0,25.0,25.0,57.5,25.0,55.47
