,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.39,47.55,0.0
1,OTHER,53.45,50.0,0.0
2,NATIVE-AM,60.0,0.0,0.0
3,HISP-LT,44.29,60.0,0.0
4,ASIA-PI,57.35,59.38,0.0
5,WHITE,60.22,61.32,0.0
6,BLACK,47.52,59.27,0.0
