,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.74,50.0,0.0
1,OTHER,50.91,51.79,0.0
2,NATIVE-AM,40.0,50.0,0.0
3,HISP-LT,49.35,47.42,0.0
4,ASIA-PI,36.79,42.86,0.0
5,WHITE,62.01,63.63,58.33
6,BLACK,60.62,71.83,50.0
