,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,0.0,25.0,0.0,0.0,0.0,36.17,0.0,31.2
1,,36.02,,,,45.8,,41.68
2,100.0,48.59,100.0,100.0,100.0,51.96,100.0,50.64
3,100.0,50.71,100.0,100.0,100.0,57.0,100.0,54.44
4,,60.49,,,,58.43,,59.32
5,,65.79,,,,66.43,,66.14
6,,61.5,,,,68.23,,65.32
7,,72.49,,,,70.65,,71.49
8,100.0,74.06,100.0,100.0,100.0,72.12,100.0,72.99
9,80.0,58.8,80.0,80.0,80.0,61.05,80.0,60.08
