,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.06,40.0,0.0
1,OTHER,100.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,72.73,75.86,0.0
6,BLACK,81.25,88.89,0.0
