,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,10.96,27.69,0.0
1,OTHER,42.86,36.67,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,35.09,49.3,0.0
4,ASIA-PI,80.0,57.14,0.0
5,WHITE,52.54,44.32,0.0
6,BLACK,39.28,56.02,0.0
