,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,44.77,,,,52.57,,49.1
1,,57.86,,,,63.98,,61.16
2,,58.2,,,,66.23,,62.34
3,0.0,53.04,0.0,0.0,0.0,54.34,0.0,53.7
4,,57.81,,,,65.52,,61.9
5,100.0,58.43,100.0,100.0,100.0,60.68,100.0,59.63
6,,54.39,,,,59.29,,56.93
7,,0.0,,,,0.0,,0.0
8,,0.0,,,,2.63,,1.54
9,50.0,51.32,50.0,50.0,50.0,56.53,50.0,54.09
