,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,54.51,56.03,33.33,55.31
1,60.94,62.34,56.25,61.65
2,55.55,58.52,28.57,57.03
3,0.0,inf,,100.0
4,57.39,59.12,44.83,58.28
