,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.21,45.28,0.0
1,OTHER,40.0,47.5,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,52.63,36.36,0.0
4,ASIA-PI,25.0,50.0,0.0
5,WHITE,33.33,47.46,0.0
6,BLACK,47.43,61.73,0.0
