,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.09,57.89,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,67.21,63.09,0.0
6,BLACK,65.52,69.57,0.0
