,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.5,27.81,0.0
1,OTHER,19.05,50.0,0.0
2,NATIVE-AM,16.67,66.67,0.0
3,HISP-LT,31.63,36.36,0.0
4,ASIA-PI,21.05,30.0,0.0
5,WHITE,40.0,41.24,0.0
6,BLACK,47.11,60.41,0.0
