PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
2A,57.35,0,28.57,25,0,0,100,0,0,0,0,0,0,0,0,0,0,61.82,62.39,0,60.53,45.07
2B,63.71,0,14.29,36.36,0,50,50,0,0,0,0,60,0,0,0,0,0,69.59,71.26,0,62.59,53.19
3A,66.1,0,62.5,55.56,0,0,0,0,0,0,0,75,28.57,0,0,0,0,68.39,70.55,0,62,34.09
4A,67.51,0,22.22,42.86,0,0,0,0,0,0,0,20,0,0,50,100,100,70.38,70.94,0,50.88,51.16
5A,62.15,0,37.5,30,0,50,0,0,0,0,0,0,0,0,100,0,0,66.59,66.92,0,54.62,47.37
88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,63.99,0.0,33.33,38.46,,40.0,50.0,,0.0,0.0,,33.33,13.33,,33.33,16.67,100.0,68.06,69.11,,58.52,47.13
