,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,44.21,44.8,0.0
1,OTHER,51.35,52.78,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,58.62,62.69,0.0
4,ASIA-PI,35.53,43.59,0.0
5,WHITE,60.66,58.54,50.0
6,BLACK,45.03,60.84,100.0
