,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.87,54.3,0.0
1,OTHER,44.44,43.75,0.0
2,NATIVE-AM,0.0,66.67,0.0
3,HISP-LT,60.0,62.5,0.0
4,ASIA-PI,50.0,57.14,0.0
5,WHITE,48.0,22.86,0.0
6,BLACK,48.61,65.11,0.0
