,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.73,29.17,0.0
1,OTHER,30.43,51.02,0.0
2,NATIVE-AM,50.0,50.0,0.0
3,HISP-LT,28.77,49.18,0.0
4,ASIA-PI,33.33,17.65,0.0
5,WHITE,53.95,53.26,50.0
6,BLACK,38.91,52.59,100.0
