,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.39,50.79,0.0
1,OTHER,20.0,57.14,0.0
2,NATIVE-AM,50.0,50.0,0.0
3,HISP-LT,0.0,50.0,0.0
4,ASIA-PI,50.0,33.33,0.0
5,WHITE,55.93,67.21,0.0
6,BLACK,41.0,64.46,100.0
