,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,57.76,61.66,0.0,59.63
1,49.67,48.46,66.67,49.07
2,56.55,52.86,,54.56
3,48.03,50.07,0.0,49.01
4,0.0,0.0,,0.0
5,32.61,50.39,0.0,40.53
6,48.16,47.46,50.0,47.8
7,0.0,0.0,,0.0
8,44.48,50.85,30.0,47.6
