,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,51.85,52.68,0.0
1,OTHER,28.57,72.22,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,43.75,73.68,0.0
4,ASIA-PI,56.25,50.0,0.0
5,WHITE,61.08,62.66,50.0
6,BLACK,62.69,68.97,0.0
