,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.28,47.7,0.0
1,OTHER,61.11,48.0,0.0
2,NATIVE-AM,100.0,60.0,0.0
3,HISP-LT,40.0,39.24,0.0
4,ASIA-PI,39.29,46.67,0.0
5,WHITE,70.28,67.04,100.0
6,BLACK,64.27,72.21,0.0
