,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,67.8,67.69,0.0
1,OTHER,66.67,57.14,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,57.14,0.0,0.0
4,ASIA-PI,33.33,44.44,100.0
5,WHITE,69.87,71.91,0.0
6,BLACK,100.0,60.0,0.0
