,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.21,48.86,0.0
1,OTHER,50.0,55.0,0.0
2,NATIVE-AM,50.0,100.0,0.0
3,HISP-LT,60.0,41.43,100.0
4,ASIA-PI,35.71,50.0,0.0
5,WHITE,62.67,67.17,75.0
6,BLACK,50.38,69.41,0.0
