,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.58,32.43,0.0
1,OTHER,25.0,33.33,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,50.0,0.0
4,ASIA-PI,0.0,100.0,0.0
5,WHITE,50.0,25.0,0.0
6,BLACK,30.86,54.15,0.0
