,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,50.52,48.89,50.0,49.67
1,55.33,56.36,100.0,55.9
2,55.9,55.96,50.0,55.92
3,61.91,66.55,100.0,64.38
4,0.0,,,0.0
5,55.12,55.95,70.0,55.57
