,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,15.0,32.0,0.0
1,OTHER,0.0,37.5,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,0.0,33.33,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,57.14,11.11,0.0
6,BLACK,16.55,22.27,0.0
