,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.0,39.47,0.0
1,OTHER,55.17,50.0,0.0
2,NATIVE-AM,71.43,50.0,0.0
3,HISP-LT,52.94,37.5,0.0
4,ASIA-PI,36.84,38.1,0.0
5,WHITE,61.06,60.25,33.33
6,BLACK,33.33,44.44,0.0
