,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,58.65,69.83,0.0
1,OTHER,53.85,63.64,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,55.56,62.5,0.0
4,ASIA-PI,44.44,69.23,0.0
5,WHITE,76.79,73.99,0.0
6,BLACK,72.73,76.0,0.0
