,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.34,41.02,0.0
1,OTHER,50.14,56.07,46.67
2,NATIVE-AM,38.24,48.0,100.0
3,HISP-LT,43.35,51.73,37.5
4,ASIA-PI,49.81,52.32,42.86
5,WHITE,62.94,64.63,51.24
6,BLACK,52.24,62.63,47.06
