,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.56,41.61,0.0
1,OTHER,41.79,38.64,0.0
2,NATIVE-AM,42.42,32.35,0.0
3,HISP-LT,29.79,29.94,100.0
4,ASIA-PI,33.33,36.14,100.0
5,WHITE,60.01,59.65,57.58
6,BLACK,38.42,49.58,9.09
