PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,55.41,0,30.36,22.56,0,29.41,23.08,0,12.5,50,0,33.08,23.72,0,26.67,18.42,50,61.08,63.27,0,56.52,37.76
03,58.69,0,37.71,38.71,0,27.27,40,0,0,75,0,35.48,41.46,0,31.25,38.46,0,61.91,60.77,0,50,22.22
04,52.97,0,26.09,14.71,0,0,0,0,100,0,0,41.18,23.08,0,16.67,15.38,0,57.46,61.34,0,73.33,50.00
05,39.98,0,17.54,12.35,0,40,25,0,0,0,0,25.81,26.47,0,36.84,50,0,46.82,49.26,0,23.33,34.78
06,57.14,0,31.4,25,0,50,27.27,0,0,0,0,43.84,24.14,0,22.22,24,100,61.18,63.87,0,35.14,41.67
07,71.05,100,53.45,54,0,0,100,0,0,100,0,25,100,0,25,100,0,73.46,72.06,0,0,100.00
88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,56.83,11.11,33.02,27.36,,32.5,30.95,,15.38,66.67,,34.69,26.58,,26.81,23.13,50.0,61.41,62.76,,48.75,37.77
