,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,61.22,64.71,,63.0
1,66.45,66.41,100.0,66.46
2,64.38,61.01,,62.7
3,62.89,73.0,,68.02
4,65.4,71.16,,68.31
5,57.64,59.35,100.0,58.66
6,72.79,83.55,,78.47
7,68.38,65.38,,66.67
8,78.31,75.31,,76.83
9,59.83,63.53,,61.78
10,71.5,71.98,,71.73
11,72.67,69.63,,71.0
12,67.24,66.08,,66.63
13,84.62,72.73,,79.17
14,63.89,61.6,,62.66
15,63.85,64.09,100.0,64.0
