,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.52,38.46,0.0
1,OTHER,41.94,44.44,0.0
2,NATIVE-AM,33.33,50.0,0.0
3,HISP-LT,48.65,57.89,0.0
4,ASIA-PI,50.0,70.59,0.0
5,WHITE,56.45,60.7,0.0
6,BLACK,57.61,69.42,50.0
