,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.95,46.43,0.0
1,OTHER,64.29,57.14,0.0
2,NATIVE-AM,66.67,0.0,0.0
3,HISP-LT,44.44,72.0,0.0
4,ASIA-PI,40.91,73.91,0.0
5,WHITE,72.14,74.12,0.0
6,BLACK,69.91,74.83,0.0
