,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.96,47.46,0.0
1,OTHER,62.96,65.79,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,41.27,51.61,0.0
4,ASIA-PI,32.0,49.15,0.0
5,WHITE,62.61,60.06,0.0
6,BLACK,51.36,68.5,25.0
