,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.8,34.87,0.0
1,OTHER,70.0,66.15,0.0
2,NATIVE-AM,50.0,37.5,0.0
3,HISP-LT,42.01,58.6,0.0
4,ASIA-PI,45.31,49.4,0.0
5,WHITE,60.79,62.46,75.0
6,BLACK,55.58,64.98,50.0
