,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,62.13,65.54,,63.88
1,57.96,65.91,50.0,62.27
2,66.82,79.06,,72.64
3,58.69,65.68,,62.17
4,62.5,64.47,,63.54
5,61.14,67.0,50.0,64.15
