,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.82,46.15,0.0
1,OTHER,43.75,66.67,0.0
2,NATIVE-AM,33.33,0.0,0.0
3,HISP-LT,36.17,37.88,0.0
4,ASIA-PI,56.25,50.0,0.0
5,WHITE,66.57,70.65,0.0
6,BLACK,49.07,56.91,0.0
