,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,32.92,,,,44.49,,38.62
1,100.0,48.99,100.0,100.0,100.0,51.27,100.0,50.52
2,,55.84,,,,61.02,,58.76
3,,64.02,,,,62.16,,63.02
4,,65.14,,,,69.62,,67.47
5,,64.19,,,,73.26,,68.99
6,,71.79,,,,70.75,,71.25
7,,74.02,,,,71.17,,72.37
8,,75.73,,,,75.49,,75.6
9,100.0,64.16,100.0,100.0,100.0,66.72,100.0,65.55
