,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,0.0,32.81,0.0,0.0,0.0,33.96,0.0,33.37
1,,36.17,,,,40.38,,38.41
2,,43.57,,,,48.62,,46.21
3,,53.53,,,,56.52,,55.05
4,,59.29,,,,58.38,,58.81
5,,61.42,,,,62.18,,61.83
6,0.0,66.47,0.0,0.0,0.0,67.04,0.0,66.74
7,,73.99,,,,72.19,,73.02
8,66.67,73.42,66.67,66.67,66.67,68.66,66.67,70.94
9,50.0,63.03,50.0,50.0,50.0,61.98,50.0,62.47
