,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,56.84,63.13,50.0,60.25
1,45.03,53.06,0.0,49.8
2,56.68,56.5,,56.58
3,59.89,62.03,0.0,60.98
4,64.05,68.96,,66.62
5,52.89,57.5,25.0,55.47
