,MALE,FEMALE,UNKNOWN,TOTAL VOTERS
0,83.33,72.13,,77.39
1,65.9,65.27,,65.56
2,67.73,67.12,,67.41
3,66.98,67.54,100.0,67.35
4,67.87,66.86,100.0,67.36
