,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.27,0.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,0.0,0.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,56.1,57.34,0.0
6,BLACK,25.0,66.67,0.0
