,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.98,32.37,0.0
1,OTHER,35.64,31.45,50.0
2,NATIVE-AM,39.13,35.0,0.0
3,HISP-LT,34.36,43.83,0.0
4,ASIA-PI,31.58,40.26,50.0
5,WHITE,61.63,59.11,53.85
6,BLACK,43.8,53.34,33.33
