PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1111,3050.0,1.0,146.0,140.0,0.0,13.0,12.0,0.0,6.0,1.0,0.0,8.0,10.0,0.0,4.0,3.0,1.0,1202.0,1046.0,0.0,257.0,200.0
1122,4093.0,1.0,173.0,213.0,0.0,21.0,15.0,0.0,5.0,3.0,0.0,35.0,42.0,0.0,14.0,3.0,6.0,1531.0,1371.0,1.0,355.0,304.0
1152,1577.0,0.0,65.0,63.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,672.0,723.0,0.0,10.0,16.0
1240,2347.0,1.0,100.0,121.0,2.0,7.0,6.0,0.0,2.0,1.0,0.0,10.0,8.0,0.0,11.0,11.0,2.0,1001.0,960.0,0.0,54.0,50.0
1371,1440.0,1.0,48.0,52.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,10.0,13.0,0.0,3.0,3.0,0.0,634.0,578.0,0.0,44.0,42.0
1483,3430.0,1.0,135.0,144.0,0.0,15.0,10.0,0.0,3.0,0.0,0.0,23.0,18.0,0.0,5.0,4.0,2.0,1433.0,1315.0,0.0,161.0,161.0
1496,1369.0,0.0,58.0,78.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,9.0,7.0,0.0,3.0,1.0,1.0,509.0,467.0,0.0,118.0,104.0
1533,1697.0,0.0,77.0,59.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,3.0,1.0,2.0,726.0,714.0,0.0,50.0,48.0
1540,3738.0,0.0,175.0,195.0,0.0,24.0,12.0,1.0,2.0,2.0,0.0,42.0,26.0,0.0,17.0,10.0,1.0,1449.0,1403.0,1.0,194.0,184.0
1542,2226.0,1.0,99.0,128.0,0.0,13.0,8.0,0.0,1.0,2.0,0.0,15.0,17.0,0.0,5.0,5.0,0.0,934.0,857.0,0.0,75.0,66.0
501,4363.0,0.0,256.0,217.0,0.0,19.0,13.0,0.0,4.0,2.0,0.0,55.0,45.0,0.0,7.0,5.0,3.0,1388.0,1290.0,0.0,563.0,496.0
640,2755.0,1.0,123.0,119.0,0.0,11.0,15.0,0.0,1.0,4.0,0.0,18.0,20.0,0.0,4.0,5.0,2.0,1131.0,1046.0,0.0,132.0,123.0
641,5085.0,0.0,246.0,297.0,0.0,34.0,23.0,0.0,2.0,5.0,0.0,54.0,58.0,0.0,8.0,11.0,1.0,1850.0,1694.0,0.0,436.0,366.0
642,6629.0,2.0,395.0,361.0,0.0,49.0,41.0,0.0,8.0,6.0,0.0,112.0,92.0,0.0,27.0,34.0,0.0,1866.0,1546.0,3.0,1219.0,868.0
649,3949.0,1.0,180.0,206.0,1.0,9.0,12.0,0.0,4.0,4.0,0.0,18.0,19.0,0.0,8.0,7.0,1.0,1622.0,1503.0,0.0,190.0,164.0
650,3341.0,2.0,178.0,157.0,0.0,18.0,16.0,0.0,1.0,1.0,0.0,28.0,42.0,0.0,14.0,8.0,3.0,1172.0,1040.0,0.0,372.0,289.0
