,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.35,36.5,0.0
1,OTHER,38.24,65.52,0.0
2,NATIVE-AM,12.5,66.67,0.0
3,HISP-LT,42.86,52.99,0.0
4,ASIA-PI,50.0,44.44,0.0
5,WHITE,51.33,54.29,0.0
6,BLACK,51.33,66.25,0.0
