,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.07,46.67,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,66.67,50.0,0.0
4,ASIA-PI,50.0,33.33,0.0
5,WHITE,71.85,70.22,0.0
6,BLACK,48.65,48.45,0.0
