PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
2,1087.0,2.0,28.0,28.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,504.0,485.0,0.0,19.0,10.0
3,842.0,1.0,18.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,391.0,344.0,0.0,35.0,20.0
4,942.0,0.0,27.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,413.0,375.0,0.0,58.0,37.0
5,1658.0,0.0,46.0,37.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,5.0,0.0,1.0,761.0,712.0,0.0,45.0,38.0
6,715.0,0.0,13.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,1.0,334.0,283.0,0.0,23.0,25.0
7,1098.0,0.0,28.0,34.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,508.0,474.0,0.0,21.0,15.0
8,1310.0,0.0,30.0,39.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.0,1.0,531.0,484.0,0.0,125.0,85.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,7652.0,3.0,190.0,217.0,0.0,21.0,8.0,0.0,2.0,5.0,0.0,18.0,12.0,0.0,14.0,4.0,3.0,3442.0,3157.0,0.0,326.0,230.0
