,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,41.78,,,,46.15,,44.07
1,0.0,44.39,0.0,0.0,0.0,57.56,0.0,51.64
2,,60.57,,,,58.22,,59.28
3,0.0,60.77,0.0,0.0,0.0,67.88,0.0,64.27
4,,66.05,,,,67.06,,66.6
5,,66.09,,,,76.76,,71.55
6,,66.53,,,,72.79,,69.86
7,,72.98,,,,79.34,,75.92
8,100.0,78.04,100.0,100.0,100.0,76.67,100.0,77.29
9,33.33,65.02,33.33,33.33,33.33,68.8,33.33,67.01
