,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.35,36.81,0.0
1,OTHER,38.46,42.86,0.0
2,NATIVE-AM,0.0,66.67,0.0
3,HISP-LT,43.75,44.19,0.0
4,ASIA-PI,27.27,52.94,100.0
5,WHITE,68.52,68.28,0.0
6,BLACK,49.78,61.08,0.0
