,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL VOTERS
0,,33.64,,,,46.88,,40.76
1,100.0,37.62,100.0,100.0,100.0,53.21,100.0,46.95
2,100.0,50.0,100.0,100.0,100.0,59.06,100.0,55.1
3,,54.9,,,,61.3,,58.69
4,100.0,58.91,100.0,100.0,100.0,68.79,100.0,64.1
5,0.0,62.21,0.0,0.0,0.0,73.76,0.0,68.67
6,,65.5,,,,76.14,,71.15
7,50.0,70.15,50.0,50.0,50.0,78.48,50.0,74.87
8,133.33,75.87,133.33,133.33,133.33,75.49,133.33,75.72
9,88.89,60.74,88.89,88.89,88.89,68.3,88.89,64.99
