,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.0,39.16,0.0
1,OTHER,46.15,64.29,0.0
2,NATIVE-AM,50.0,66.67,0.0
3,HISP-LT,46.8,48.85,0.0
4,ASIA-PI,66.67,50.0,0.0
5,WHITE,64.31,62.35,66.67
6,BLACK,43.75,63.64,0.0
