,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,16.82,43.0,0.0
1,OTHER,57.14,35.71,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,7.14,30.0,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,35.56,22.22,0.0
6,BLACK,28.61,36.21,0.0
