,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.22,41.71,0.0
1,OTHER,30.0,42.42,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,28.36,46.67,0.0
4,ASIA-PI,18.18,23.08,0.0
5,WHITE,45.38,36.36,0.0
6,BLACK,45.64,59.9,42.86
