,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,11.43,30.3,0.0
1,OTHER,66.67,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,27.27,47.06,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,61.0,68.08,100.0
6,BLACK,49.24,59.39,100.0
