,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,11.76,25.53,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,13.33,19.05,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,60.59,63.97,0.0
6,BLACK,41.3,42.86,0.0
