ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,26.72,24.70,0.00,25.62
2016 Primary,40.68,37.17,0.00,38.77
2016 Primary Runoff,34.97,31.79,0.00,33.24
2016 General,62.50,66.05,0.00,64.43
2018 Primary,17.27,13.67,0.00,15.32
2018 Primary Runoff,15.94,11.46,0.00,13.52
2018 General,61.31,65.11,0.00,63.33
