ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,29.53,31.66,0.00,30.70
2016 Primary,8.60,9.09,0.00,8.87
2016 Primary Runoff,5.47,5.77,0.00,5.63
2016 General,60.33,67.18,66.67,64.13
2018 Primary,11.32,12.75,0.00,12.12
2018 Primary Runoff,8.09,7.29,0.00,7.63
2018 General,49.09,55.36,66.67,52.60
