ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,25.22,30.40,0.00,28.18
2016 Primary,11.40,16.04,0.00,14.03
2016 Primary Runoff,4.69,4.01,0.00,4.30
2016 General,51.96,63.79,0.00,58.64
2018 Primary,15.34,18.78,0.00,17.28
2018 Primary Runoff,6.32,5.93,0.00,6.10
2018 General,48.25,56.01,0.00,52.57
