ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,44.50,44.57,16.67,44.49
2016 Primary,13.72,13.69,14.29,13.71
2016 Primary Runoff,11.39,10.45,0.00,10.87
2016 General,72.34,73.55,87.50,73.01
2018 Primary,17.81,17.30,14.29,17.54
2018 Primary Runoff,16.00,14.12,0.00,15.00
2018 General,65.98,68.22,87.50,67.18
