ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.74,39.76,16.67,38.26
2016 Primary,14.04,12.83,0.00,13.39
2016 Primary Runoff,10.60,9.32,16.67,9.95
2016 General,68.11,72.16,71.43,70.19
2018 Primary,16.67,16.38,0.00,16.50
2018 Primary Runoff,15.20,14.56,14.29,14.87
2018 General,62.35,64.99,44.44,63.69
