ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.55,34.28,25.00,34.86
2016 Primary,13.64,11.62,0.00,12.56
2016 Primary Runoff,11.26,8.81,0.00,9.95
2016 General,62.76,64.60,14.29,63.61
2018 Primary,17.70,13.20,0.00,15.29
2018 Primary Runoff,15.20,10.31,0.00,12.60
2018 General,56.26,58.03,40.00,57.16
